Name,Duplicate,Founding_Year,Location,Description,Portfolio,Investments,Lead_Investments,Article_Mentions,Exits,Exits_IPO,IRR,TVPI,DPI,RVPI,Contributed,Distributed,Distributed_NAV,Fund_NAV,Gain_Since_Inception,Employees,Founders,Industries,Last_Updated,Funding_Rounds,Fund_Status,Fund_Name,Last_Funding,Total_Funding,Website,Crunchbase,holistic
Holdings Industries,,2014,"Chicago, Illinois, United States",Holdings Industries is composed of early stage experience/technology companies that have the ability to lead in their space & scale.,9,9,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,"Finance, Software, Venture Capital",0,2,,,"Jan 10, 2015",2520000,http://www.holdingsindustries.com,https://www.crunchbase.com/organization/holdings-industries,252203.1
Impact Venture Capital,,0,"Sacramento, CA",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Impact Venture Capital II,,4200000,,,420000.1
Outpost Capital,Duplicate,2015,"San Francisco, California, United States","Based in Silicon Valley and Beijing, Outpost Capital is a venture fund focusing on VR/AR, Blockchain and new frontier technology. ",9,9,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,,0,0,,,,0,http://www.outpostvc.com/,https://www.crunchbase.com/organization/outpostcapital,203.4
Greater Colorado Venture Fund,,2018,"Telluride, CO",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Greater Colorado Venture Fund I,"Dec 31, 2018",9100000,,,910201.8
Mosley Ventures,,2013,"Atlanta, GA",,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Mosley Ventures Fund,,2000000,,,200202.4
Human Ventures,,2019,"New York, NY",,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Human Ventures Fund I,"Feb 28, 2019",50000000,,,5000202.2
Moment Ventures,,2017,"Palo Alto, CA",,0,4,0,0,0,0,0.0,0.91,0.0,0.91,2.5,0.0,2.27,2.27,-0.23,,,,2019,0,Closed,Moment Ventures II,"Dec 31, 2017",12500000,,,1250202.259
Greenline Ventures,Duplicate,0,"Denver, CO",,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Evergreen,Greenline Community Growth Fund,,2000000,,,200000.5
Montage Ventures,,0,"Menlo Park, CA",,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Montage Ventures Fund II,,18050000,,,1805000.5
Govtech Fund,Duplicate,2013,"San Francisco, California, United States","Govtech Fund is a venture capital firm that finances early, seed, and later stage companies.",13,16,2,21,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Ron Bouganim,"Government, GovTech, Venture Capital",0,0,,,,0,http://govtechfund.com,https://www.crunchbase.com/organization/govtech-fund,206.6
Motus Ventures,Duplicate,0,"Redwood City, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Motus Ventures III,,0,,,0.0
Kitchen Fund,,0,"New York, NY",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Kitchen Fund II,,33350000,,,3335000.0
Green Visor Capital,Duplicate,0,"San Francisco, CA",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Green Visor Capital II,,51280000,,,5128000.1
Lakewest Venture Partners,,2013,"Chicago, Illinois, United States","Lakewest Venture Partners is a real estate and private equity company, pursuing seed and early stage investment opportunities.",26,39,0,20,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Jonathan McCulloch,"Commercial Real Estate, Financial Services, Real Estate",0,0,,,,0,http://www.lakewestinc.com/,https://www.crunchbase.com/organization/lakewest-venture-partners,210.5
Method Capital,,2016,"Chicago, IL",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,KDWC Venture Fund,"Jan 1, 2016",9550000,,,955201.8
New Highlands Ventures,,2014,"Seattle, Washington, United States",New Highlands Ventures is a micro venture capital firm based in Seattle.,2,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Lex Liao, Mike Chen","Angel Investment, Finance, Venture Capital",0,0,,,,0,http://www.highlandsventures.com/,https://www.crunchbase.com/organization/highlandsventures,201.89999999999998
LDV Capital,,2012,"New York, New York, United States","LDV Capital invests in deep technical teams who leverage computer vision, machine learning, and AI to analyze visual data.",14,18,3,15,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,Evan Nisselson,"Artificial Intelligence, Autonomous Vehicles, Business Development, Computer Vision, Photography, SaaS, Venture Capital, Video",0,1,Closed,,"Feb 1, 2018",10000000,http://www.ldv.co,https://www.crunchbase.com/organization/ldv-capital,1000206.4
Mesa Ventures,,2012,"New York, New York, United States","Mesa Ventures is an early-stage venture capital firm focused on e-commerce, media, enterprise software, and mobile technologies.",49,55,1,12,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Andrew Montgomery, Jacob Brody, Mark Patricof","Advertising, E-Commerce, Enterprise Software, Hardware, Mobile",0,0,,,,0,http://www.mesa.vc,https://www.crunchbase.com/organization/mesa-ventures,214.3
Prime Movers Lab,Duplicate,0,"Jackson, WY",,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Prime Movers Lab Fund I,,100000000,,,10000000.7
Motus Ventures,,0,"Redwood City, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Smart World Innovation Fund,,0,,,0.0
"Middleland Capital, VTC Innovation Fund",,2017,"Roanoke, VA",,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,VTC Innovation Fund,"Jan 1, 2017",0,,,202.50000000000003
New Stack Ventures,,2015,"Chicago, Illinois, United States",New Stack Ventures is a Chicago-based venture firm investing in early seed stage startups,19,24,5,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Nick Moran,"Hardware, Information Technology, Internet of Things, Marketplace, SaaS",0,1,,,"Dec 31, 2017",0,http://newstack.vc,https://www.crunchbase.com/organization/new-stack-ventures,206.70000000000002
Newark Venture Partners,Duplicate,2017,"Newark, NJ",,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Newark Venture Partners Fund,,44000000,,,4400202.0
Hardware Club,Duplicate,2014,"San Francisco, California, United States","HCVC is an early-stage Venture Capital firm dedicated to Hardware and Full-Stack companies based in San Francisco, Paris and Tokyo.",25,36,6,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,"Alexis Houssou, Barbara Belvisi","Hardware, Machine Learning, Software, Venture Capital",0,1,,,"Sep 22, 2015",0,http://hardwareclub.co/,https://www.crunchbase.com/organization/hardwareclub,210.1
Newlin,,2019,"Chicago, Illinois, United States",Venture Firm,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,,0,0,,,,0,http://newlin.vc,https://www.crunchbase.com/organization/newlin,201.9
One Way Ventures,Duplicate,2017,"Boston, Massachusetts, United States",Boston based seed stage fund backing exceptional immigrant tech founders,31,33,4,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Eveline Butchaskiy, Semyon Dukach",Venture Capital,0,0,,,,0,https://onewayvc.com/,https://www.crunchbase.com/organization/one-way-ventures,209.3
Knockout Capital,,2019,"Palo Alto, California, United States",We fuel the future: it might not be human.,7,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Kiyoko Osone,"Aerospace, Biotechnology, Energy, Food and Beverage, Robotics, Water Purification",0,0,,,,0,http://knockoutcap.com,https://www.crunchbase.com/organization/bonsai-accelerator,203.29999999999998
Mango Capital,,2018,"San Francisco, California, United States",Mango Capital is an enterprise focused seed & early stage venture capital investment firm.,14,17,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Robin Vasan,Venture Capital,0,0,,,,0,,https://www.crunchbase.com/organization/mango-capital,205.1
LEAP Global Partners,,2016,"Palo Alto, California, United States","LEAP Global Partners is an exclusive investment platform for institutions, family offices, and high net worth individuals.",6,7,5,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,,"Funding Platform, Real Estate Investment, Venture Capital",0,0,,,,0,http://www.leapglobalpartners.com/,https://www.crunchbase.com/organization/leap-global-partners,203.7
Grit Capital Partners,,2018,"Hunt Valley, MD",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Grit Capital Seed 1,"Dec 31, 2018",2750000,,,275201.7
Maxfield Capital,,2013,"New York, New York, United States",Maxfield Capital is a venture capital firm that invests in global early stage technology companies.,35,42,8,40,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,"Alexander Lazarev, Alexander Turkot","Angel Investment, Financial Services, Venture Capital",0,0,,,,0,http://www.maxfield.vc/,https://www.crunchbase.com/organization/maxfield-capital,214.70000000000002
Harbright Ventures,,0,"Cary, NC",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Harbright Ventures II,,10000000,,,1000000.0
HALLEY Venture Partners,,0,"Lafayette, CA",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Halley Venture Fund II,,0,,,0.1
Kitchen Fund,Duplicate,0,"New York, NY",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Kitchen Fund,,0,,,0.1
"Humanity United, Working Capital",,2017,"San Francisco, CA",,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Working Capital - The Supply Chain Innovation Investment Fund,"Sep 11, 2018",23000000,,,2300202.2
Khosla Impact,,2012,"Menlo Park, California, United States",Investing in market-based solutions to economic development in emerging and frontier markets,16,22,6,52,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,,"Education, Financial Services, Information Services",0,0,,,,0,http://khoslaimpact.com/,https://www.crunchbase.com/organization/khosla-impact,210.99999999999997
Mission and Market,,2014,"San Francisco, California, United States","Mission and Market is a micro-venture capital firm focused on seed investments in many areas, including big data, software-powered biotech.",9,11,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,Francesco Simoneschi,,0,0,,,,0,http://m14t.com/,https://www.crunchbase.com/organization/mission-and-market,203.6
Hard Yaka,,2010,"Sausalito, California, United States","Fund investing in teams that revolutionize exchanges between seekers and providers of goods, services, and information.",68,72,2,7,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Greg Kidd,"Identity Management, Marketplace, Payments",0,0,,,,0,http://hardyaka.com/,https://www.crunchbase.com/organization/hard-yaka,217.09999999999997
GREE VR Capital,,2016,"San Francisco, California, United States",GFR Fund is a San Francisco-based venture capital fund that invests across the AR/VR/MR market,6,7,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,,,0,http://www.gfrfund.com,https://www.crunchbase.com/organization/gree-vr-capital,203.5
New Ground Ventures,Duplicate,2013,"Westport, Connecticut, United States",New Ground Ventures is an investment platform established to fund and support breakthrough companies.,27,36,2,5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Zac Zeitlin,"Education, Financial Services, Venture Capital",0,0,,,,0,http://ngv.us,https://www.crunchbase.com/organization/new-ground-ventures,208.6
Lattice Ventures,,2017,"New York, NY",,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Lattice Ventures,"Jun 6, 2017",2050000,,,205202.0
Hippocrates Ventures,Duplicate,2018,"New York, NY",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Hippocrates Ventures Fund I,"Dec 31, 2018",0,,,201.70000000000002
Neo (San Francisco),,2018,"San Francisco, CA",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Neo Fund 1.0,"Aug 28, 2018",82400000,,,8240202.0
MiLA Capital (Make in LA),,2015,"Los Angeles, California, United States",MiLA Capital is a high-touch Venture Capital firm; We fill a vacuum in the hard tech ecosystem and help hardware founders get unstuck,16,20,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Noramay Cadena, Shaun Arora","Financial Services, Hardware, Product Management",0,0,,,,0,http://www.mila.vc,https://www.crunchbase.com/organization/make-in-la,205.79999999999998
Maywic Select Investments,Duplicate,0,"Cincinnati, OH",,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,MAYWIC Select Investments,,550000,,,55000.5
Goldcrest Capital,Duplicate,2018,"Dallas, TX",,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Goldcrest Capital II,"Dec 31, 2018",6400000,,,640202.5
Jagota Capital,,2019,"Scottsdale, Arizona, United States",Private Equity & Venture Capital,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Mukesh (Ricky) Jagota,,0,0,,,,0,https://www.JagotaCapital.com,https://www.crunchbase.com/organization/jagota-capital,201.9
Otter Rock Capital,,2012,"Los Angeles, California, United States","Otter Rock Capital invests in exciting, fast-growing, early-stage companies.",37,48,0,0,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,"Financial Services, Venture Capital",0,0,,,,0,http://otterrockcapital.com,https://www.crunchbase.com/organization/otterrock-capital,211.00000000000003
NRV,,2017,"Richmond, VA",,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,NRV Early Stage Growth Fund,"Jun 12, 2017",33000000,,,3300202.4
GRID Ventures,,2013,"New York, New York, United States",Grid Ventures is a startup studio based in New York City.,2,2,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"B2B, EdTech, Finance, Financial Services",0,0,,,,0,http://www.gridventures.com,https://www.crunchbase.com/organization/grid-ventures,201.79999999999998
HashtagOne,,2011,"Los Angeles, California, United States",Seed-stage venture capital firm investing out of a $22m fund.,6,9,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Blake Mallen, Nick Sarnicola, Ryan Blair, Todd A. Goergen","Angel Investment, Venture Capital",0,0,,,,0,http://www.hashtagone.com,https://www.crunchbase.com/organization/hashtag-one-llc,202.70000000000002
Maschmeyer Group Ventures,,2017,"San Francisco, California, United States",Maschmeyer Group Ventures is an early stage venture capital firm that invests in American technology companies.,10,10,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Carsten Maschmeyer, Kevin Lynch, Lauren Pfeifer, Luke Thompson, Marc Steven Schröder, Phil Glazer","Consumer, E-Commerce, FinTech, InsurTech, Software",0,0,,,,0,http://www.mgv.vc,https://www.crunchbase.com/organization/maschmeyer-group-ventures,203.9
Good Growth Capital,,0,"Charleston, SC",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Good Growth Capital Fund II,,0,,,0.0
Innospark Ventures,,2018,"Boston, Massachusetts, United States","Innospark Ventures is a new breed of early-stage venture capital firm, investing in impact-driven AI startups in Boston/New England.",12,12,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Venkat Srinivasan,"Artificial Intelligence, B2B, Cyber Security, Education, Health Care, Information Technology, Life Science, Machine Learning, Software",0,0,,,,0,https://innosparkventures.com/,https://www.crunchbase.com/organization/innospark-ventures,204.89999999999998
Innovation Global Capital,Duplicate,0,"San Francisco, CA",,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Innovation Global Capital I,,9800000,,,980000.3
Montage Ventures,Duplicate,0,"Menlo Park, CA",,0,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Montage Ventures Fund I,,23750000,,,2375002.4
Halogen Ventures,Duplicate,2016,"Los Angeles, California, United States",Halogen Ventures is an early stage venture capital fund focused on consumer technologies prioritizing a female in the founding team.,38,48,4,15,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Jesse Draper,"Consumer, Venture Capital, Women's",0,0,,,,0,http://halogenvc.com/,https://www.crunchbase.com/organization/halogen-ventures,212.40000000000006
NRV,Duplicate,2011,"Richmond, Virginia, United States",NRV embraces high growth companies led by exceptional teams that are post proof-of-concept with demonstrated market traction.,14,20,8,7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Bob Mooney, Jim Ukrop, Ted Chandler",Finance,0,0,,,,0,http://www.nrv.vc/,https://www.crunchbase.com/organization/new-richmond-ventures,206.20000000000002
Laconia,,2015,"New York, New York, United States",Laconia leads investments in seed-stage B2B companies digitizing legacy industries.,13,17,5,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"David Arcara, Jeffrey Silverman","Finance, Financial Services, Venture Capital",0,0,,,,0,http://www.laconiacapitalgroup.com/,https://www.crunchbase.com/organization/laconia,206.2
M3 Ventures,,2015,"New York, New York, United States","M3 Ventures is a New York based strategic investment partner to visionary founders in the fashion, lifestyle and wellness spaces.",16,20,3,0,1,1,12.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,"Jill Yablon, Tracy Dubb","Fashion, Health Care, Lifestyle, Venture Capital",2020,3,Closed,"M3 Ventures I, II, III","Mar 6, 2020",41420000,http://www.m3ventures.com/,https://www.crunchbase.com/organization/m3-ventures,4142206.413
Newark Venture Partners,,2020,"Newark, NJ",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open (First Close),Newark Venture Partners Fund II,,0,,,202.0
Mountain Man Ventures,,2015,"Coeur D'alene, Idaho, United States",We are blazing a trail in the wilderness by invest in great companies that are often from cities others aren't paying attention to.,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Nick Smoot,Venture Capital,0,0,,,,0,http://mountainmanventures.com,https://www.crunchbase.com/organization/mountain-man-ventures,202.7
One Way Ventures,,2017,"Boston, MA",,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,One Way Ventures Fund I,"Jan 1, 2018",16320000,,,1632202.4
Grand Oaks Capital,,2012,"Baytown, Texas, United States","Grand Oaks Capital, a private investment firm, invests across asset classes such as public and private equity, and debt and real estate.",3,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,,,0,,https://www.crunchbase.com/organization/grand-oaks-capital,202.00000000000003
International Business Chamber,,2011,"St. Petersburg, Florida, United States",International Business & Venture Capital,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,,,0,http://www.internationalbusinesschamber.com,https://www.crunchbase.com/organization/international-business-chamber,201.10000000000002
Moxxie Ventures,Duplicate,2019,"Mountain View, CA",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Moxxie Ventures Fund,"Dec 18, 2019",25000000,,,2500202.0
Moderne Ventures,,2017,"Chicago, IL",,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Moderne Ventures Fund I,,43000000,,,4300202.3
Heuristic Capital Partners,,0,"Santa Clara, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Heuristic Capital Partners I,,34000000,,,3399999.9
Maiden Lane,Duplicate,2014,"San Francisco, CA",,0,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Maiden Lane Fund,"Apr 16, 2014",25000000,,,2500205.0
Globevestor,Duplicate,0,"San Mateo, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Globevestor Angel Fund II,,660000,,,66000.0
Loup Ventures,,2017,"Minneapolis, MN",,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Loup Ventures Fund I,"Dec 31, 2017",25000000,,,2500202.6
Off The Grid Ventures,,0,"San Francisco, CA",,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Off-The-Grid Ventures Fund 1,,0,,,1.3
Moneta Ventures,,2018,"Folsom, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Moneta Ventures Fund II,"May 1, 2018",50000000,,,5000201.8
Nebraska Global,,2011,"Lincoln, NE",,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Nebraska Global Investment Fund,"Jul 15, 2011",37300000,,,3730201.8
Hone Capital,,2015,"Palo Alto, California, United States",Hone Capital is a venture capital firm investing in early stage companies in Silicon Valley and selectively in growth stage investments.,30,31,2,12,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Veronica Wu,"Finance, Financial Services, Venture Capital",0,0,,,,0,http://www.honecap.com/,https://www.crunchbase.com/organization/hone-capital,209.79999999999998
Operating Venture Capital,,2011,"New Orleans, Louisiana, United States","Operating Venture Capital (OVC), LLC is an investment firm that is incorporated in the state of Louisiana.",1,3,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Finance,0,0,,,,0,http://www.operatingventurecapital.com/,https://www.crunchbase.com/organization/operating-venture-capital,202.00000000000003
Moneta Ventures,Duplicate,2014,"Folsom, California, United States",Moneta Ventures is an early stage VC investing in technology and healthcare companies in the Greater Sacramento Area & Northern California.,23,27,12,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Lokesh Sikaria,Venture Capital,0,0,,,,0,http://www.monetaventures.com,https://www.crunchbase.com/organization/moneta-ventures,209.49999999999997
